id,label
710273d6-8863-510c-ba7e-2b905c541755,regulation of intestinal cholesterol absorption (GO:0030300)
d04d1a06-3b77-5c4f-966b-41d4d2064d54,regulation of intestinal lipid absorption (GO:1904729)
800d5051-18f9-5aab-8f76-008db815ef0c,regulation of intracellular cholesterol transport (GO:0032383)
7583e941-5f67-5398-b3d2-9338b393f96c,regulation of intracellular estrogen receptor signaling pathway (GO:0033146)
1751e083-a267-5e97-8707-08b2f04a6e8a,regulation of intracellular pH (GO:0051453)
530e578a-b977-5040-9b14-333a36c4a572,regulation of intracellular protein transport (GO:0033157)
f9f5fd85-4476-5cc3-8353-3ac1c1eeeebf,regulation of intracellular signal transduction (GO:1902531)
a89e288e-f2a7-574a-b1e7-b28e2e71b5bc,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)
2ee15cda-34ce-554f-b4d0-0b7a923a3a17,regulation of intracellular transport (GO:0032386)
6bd6b7c9-c8d9-5f7d-8da7-2115979335e2,regulation of intrinsic apoptotic signaling pathway (GO:2001242)
55f69746-48a1-5a8c-8381-cd24df1d2e73,regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)
f666ff06-5a50-55f1-a540-93a8213d8e48,regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)
23aad83d-8d3a-54e7-87e2-bee4e4a53f6e,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)
d942942e-19d0-5a98-8599-4dbc3f11bf71,regulation of inward rectifier potassium channel activity (GO:1901979)
54505d41-f2ca-5cd2-ba34-648f5743408a,regulation of ion transmembrane transport (GO:0034765)
b6b121fe-0cf7-5ae5-8459-fdfe96ceb86f,regulation of ion transmembrane transporter activity (GO:0032412)
b51ccd57-6c86-5f0e-978a-03c9c2deccf3,regulation of ion transport (GO:0043269)
b6505326-57b0-5968-a0fe-75097e4c0ba7,regulation of IRE1-mediated unfolded protein response (GO:1903894)
c751e05b-3fac-5755-bc98-67351374f7ab,regulation of isotype switching (GO:0045191)
75ef8898-a3ea-5473-a665-1333768e96b4,regulation of JNK cascade (GO:0046328)
1cc28a88-2a60-519c-b9cb-02c6264cea7b,regulation of JUN kinase activity (GO:0043506)
0c87c79d-f21d-5129-8217-c5252b7373a7,regulation of keratinocyte apoptotic process (GO:1902172)
fceefb11-238f-55c1-b0e7-c4e105e106e3,regulation of keratinocyte differentiation (GO:0045616)
14a25a21-4285-5664-bb42-71bb61d3d50b,regulation of keratinocyte migration (GO:0051547)
b2b11d04-083f-5cec-aadb-2cbd2c2684d5,regulation of keratinocyte proliferation (GO:0010837)
902484b4-0104-56c9-8f03-f27a7f421ae3,regulation of ketone biosynthetic process (GO:0010566)
e9ef9815-3fa9-5bbf-8ff1-620a558f8221,regulation of kidney development (GO:0090183)
641d3720-dccb-5809-a8c1-2fbc1abcddc9,regulation of kinase activity (GO:0043549)
dc421801-7999-5e5d-a12b-bd727a3cb9ef,regulation of lamellipodium assembly (GO:0010591)
f3cfcdbb-a62b-5800-96dc-d9f1e2f9a5ab,regulation of lamellipodium morphogenesis (GO:2000392)
d24bb1f2-ba1e-5a23-8d55-a0866b3f5be7,regulation of lamellipodium organization (GO:1902743)
1db37826-3614-5f4c-8fb2-3de62a1e6363,regulation of lens fiber cell differentiation (GO:1902746)
69fe1399-74ca-506e-9cb3-ce2739a6c2b5,regulation of leukocyte activation (GO:0002694)
767f62f5-1f03-51a4-b912-3d0f12567e00,regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)
bcd344f9-a4d6-57db-a21a-6c2408828c9f,regulation of leukocyte cell-cell adhesion (GO:1903037)
0a95a2f4-6392-55bf-8b36-3524dc349139,regulation of leukocyte chemotaxis (GO:0002688)
59a3ac7b-07a9-57df-9939-20cb3c76d9da,regulation of leukocyte degranulation (GO:0043300)
d66c5387-2fd0-509e-b8e5-a2bf9a0047a6,regulation of leukocyte mediated cytotoxicity (GO:0001910)
c5e5a2ea-ed2e-59fd-8442-561e9b455ae8,regulation of leukocyte migration (GO:0002685)
372f1405-7edd-550a-8225-bab82361749a,regulation of leukocyte tethering or rolling (GO:1903236)
4703dad6-006d-51e5-a708-99e1422495f4,regulation of lipase activity (GO:0060191)
0bf4e625-efe0-5525-a926-3de8a2e530f6,regulation of lipid biosynthetic process (GO:0046890)
2a0a661b-e78c-5c57-9a8f-5bcf7148cc97,regulation of lipid catabolic process (GO:0050994)
3846b515-c191-5936-8576-13e9dda16107,regulation of lipid kinase activity (GO:0043550)
e6fd2e13-1eb1-5d5c-98c6-454666311b01,regulation of lipid metabolic process (GO:0019216)
1bb774ab-06db-574c-b563-46844c245e4f,regulation of lipid storage (GO:0010883)
fa16e8e3-72e0-5d47-a139-1f0f29eb1a70,regulation of lipid transport (GO:0032368)
41b9613d-cb55-5166-b24b-40d9a9aed2bd,regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)
c9cef553-a1ef-56a4-a0c2-63dfd61056e7,regulation of lipoprotein lipase activity (GO:0051004)
4c50ce46-e240-52a6-b6fe-d33a63cd0f65,regulation of long-chain fatty acid import across plasma membrane (GO:0010746)
0c258fac-c38d-53aa-b290-30ab2e32a087,regulation of long-term neuronal synaptic plasticity (GO:0048169)
c4c0724d-ba24-58fa-87ed-a43be949d59c,regulation of long-term synaptic depression (GO:1900452)
29b7546e-c26e-57a9-a0ee-2a1708413a15,regulation of long-term synaptic potentiation (GO:1900271)
1c3a2d5f-6908-5971-a64c-2825c7e85fa2,regulation of low-density lipoprotein particle clearance (GO:0010988)
7a926c81-5a08-52bc-992f-37633e597d77,regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)
278ab2de-2d69-56a5-883c-ad0d9fba98cb,regulation of lyase activity (GO:0051339)
a3e9c0df-4c4a-53e8-adff-6a4c1046c948,regulation of lymphocyte activation (GO:0051249)
82e87181-649b-5a19-9e8b-c8df14ec7cae,regulation of lymphocyte apoptotic process (GO:0070228)
76b2f9e0-ddae-5817-ac37-a0a7fc078ac5,regulation of lymphocyte differentiation (GO:0045619)
fabaa013-b31f-53c9-944f-bed78f941d4a,regulation of lymphocyte migration (GO:2000401)
5804ad11-22db-5123-9b3d-39dddba0c4b1,regulation of lymphocyte proliferation (GO:0050670)
14be1fce-9528-546b-9ee4-1d8fac9eeaf8,regulation of lysosomal lumen pH (GO:0035751)
33e112e3-61e0-534d-9127-fa27a782673d,regulation of lysosomal protein catabolic process (GO:1905165)
ee261662-f7cd-5cf1-a60d-e5d2da657680,regulation of macroautophagy (GO:0016241)
35432c6c-4022-5c5a-86b6-b73f0e4a964e,regulation of macromolecule biosynthetic process (GO:0010556)
7711ad11-e496-5fa2-90ef-ad20a412a2a7,regulation of macromolecule metabolic process (GO:0060255)
92483c9a-5024-551d-a914-df04dcd849af,regulation of macrophage activation (GO:0043030)
b355480e-c279-53d2-92d4-13a63edbc3e2,regulation of macrophage apoptotic process (GO:2000109)
bc43a467-f405-5bf3-b798-b2a849ab9d3d,regulation of macrophage chemotaxis (GO:0010758)
236358b5-8344-5437-9a9b-cbc5586d050b,regulation of macrophage cytokine production (GO:0010935)
c3d84be1-2970-52ad-8d82-82a084f3d641,regulation of macrophage derived foam cell differentiation (GO:0010743)
b3a1780b-a74d-5f87-beaf-a8f03a24bb91,regulation of macrophage differentiation (GO:0045649)
cec0b7c1-175a-5704-b419-cd36d9a3f00f,regulation of macrophage migration (GO:1905521)
e54edf47-4297-5e0b-8973-f2b806e80ba1,regulation of macrophage proliferation (GO:0120040)
68b5c5d0-1195-5ee7-abe3-ee1640931a58,regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182)
e92fbe69-cb94-5b0f-8f1d-7c6714329d8b,regulation of male gonad development (GO:2000018)
bc84e300-c48b-546a-b33e-b5f0210d6e6e,regulation of mammary gland epithelial cell proliferation (GO:0033599)
10a69361-4f46-532e-8bf0-1e5da4746c86,regulation of MAP kinase activity (GO:0043405)
43ae6993-40d6-5656-b6aa-e565dd41cb9f,regulation of MAPK cascade (GO:0043408)
440f9581-5002-58b9-a168-7cd0366221f8,regulation of mast cell activation (GO:0033003)
08b02026-7005-5556-ae9e-709228f8dbee,regulation of mast cell activation involved in immune response (GO:0033006)
ebadac85-3048-5613-acc4-a53ad74a047a,regulation of mast cell chemotaxis (GO:0060753)
c593f8e9-502b-56c1-bacb-0f0385eef1cf,regulation of mast cell degranulation (GO:0043304)
a79f8ff4-3da9-5f60-aaed-d04705318ee6,regulation of MDA-5 signaling pathway (GO:0039533)
14539794-d326-5e62-bd13-460acf7008b2,regulation of megakaryocyte differentiation (GO:0045652)
b9d26da8-d6c0-517e-9fc8-ecba454d6855,regulation of meiotic nuclear division (GO:0040020)
f8004d5f-3f5d-5dc9-a766-6714440fcd76,regulation of melanin biosynthetic process (GO:0048021)
607de0f5-d8d4-5718-8a45-9d9e8efcd06d,regulation of membrane depolarization (GO:0003254)
277a3fe5-0795-51f9-962e-7862be0fd7a9,regulation of membrane protein ectodomain proteolysis (GO:0051043)
9e814fcc-8ab8-593c-816f-e082776c789a,regulation of membrane repolarization (GO:0060306)
e497ea31-615b-58e4-a5f2-8d54dffc8811,regulation of membrane tubulation (GO:1903525)
00c22f50-2cc6-5942-8508-1559551f4482,regulation of memory T cell differentiation (GO:0043380)
1a440c45-54f9-542f-9063-26916bcc88c1,regulation of mesenchymal cell proliferation (GO:0010464)
743b6e35-fb28-5225-a5c4-85d3aeb641e0,regulation of mesenchymal stem cell differentiation (GO:2000739)
10b01c81-a711-53fb-8587-9c24666abdc7,regulation of metal ion transport (GO:0010959)
4b86f60c-9c4f-566f-9ca1-871efc583022,regulation of metallopeptidase activity (GO:1905048)
23dfa2d2-b828-5f06-9de5-b27150ba481a,regulation of metaphase plate congression (GO:0090235)
af5eb1e1-7ff6-5e3a-8277-96f2dc055381,regulation of metaphase/anaphase transition of cell cycle (GO:1902099)
c8564f7c-fe26-54f7-8a6e-0d9c194b64cf,regulation of MHC class I biosynthetic process (GO:0045343)
5dfe1929-03cd-532d-82fa-5a31c018917e,regulation of MHC class II biosynthetic process (GO:0045346)
303886ab-7de2-5144-b9f9-8f0be58b489c,regulation of microglial cell activation (GO:1903978)
1506b5b8-d156-5af8-99b0-8d2fbb8223fe,regulation of microglial cell mediated cytotoxicity (GO:1904149)
0a27b56b-3c83-5871-897d-750fa99bbf59,regulation of microglial cell migration (GO:1904139)
3c53c48a-d7b1-5e57-93dc-f0e2a27c6597,regulation of microtubule binding (GO:1904526)
f0ec81c9-eb69-5697-a0fa-ca0725a23542,regulation of microtubule cytoskeleton organization (GO:0070507)
41798b79-461c-5677-b5fb-e5b9bb9fe198,regulation of microtubule depolymerization (GO:0031114)
b98a1952-e384-56d4-b8d2-2d13d2a3b005,regulation of microtubule motor activity (GO:2000574)
e6d955c8-2905-5d5c-a13c-b026f17e7344,regulation of microtubule nucleation (GO:0010968)
378b8b5d-05ad-50ff-bc79-bb5b217a3b83,regulation of microtubule polymerization (GO:0031113)
954c15ed-1f74-5ede-9ad6-b1d52fa7801e,regulation of microtubule polymerization or depolymerization (GO:0031110)
09eb76d6-bb30-5606-9246-bc2c803930a6,regulation of microtubule-based movement (GO:0060632)
f2871219-5583-5120-9ce8-33b803af3925,regulation of microtubule-based process (GO:0032886)
7d774a16-11cf-5c4d-9be0-224a172a41c5,regulation of microvillus assembly (GO:0032534)
ec6d6c8a-d760-54ac-9e79-e063dfb9d06e,regulation of microvillus organization (GO:0032530)
ef4a3318-db76-5370-ba87-0940af914665,regulation of miRNA catabolic process (GO:2000625)
9ddc0a8e-a16a-5d93-a6ee-93f0eac403da,regulation of miRNA mediated inhibition of translation (GO:1905616)
1ba1999d-3e94-5e02-a3f8-a72b1f462ce8,regulation of miRNA metabolic process (GO:2000628)
6b6f3cc8-6c9e-5453-9436-9a0ff8633753,regulation of mitochondrial depolarization (GO:0051900)
b0895f5f-df61-525f-8377-5c70fe22e6d0,regulation of mitochondrial fission (GO:0090140)
6854e741-44c1-5c51-9ecf-2d820bad7d87,regulation of mitochondrial fusion (GO:0010635)
3b0fcd94-de38-5d60-beec-f713e69e6864,regulation of mitochondrial gene expression (GO:0062125)
518e1fac-09e2-52c6-b88d-dfb871079f03,regulation of mitochondrial membrane permeability (GO:0046902)
c9f786f6-764c-5082-a6d4-1a6e2a09d934,regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)
9bbdaf90-52d2-546c-8e7f-c50d674947a7,regulation of mitochondrial membrane potential (GO:0051881)
0e3456ee-a322-525f-afc4-4c8ff1c79683,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)
fed4b7d8-5b28-56d1-aa15-9511ff5d5df2,regulation of mitochondrial translation (GO:0070129)
dfbb59be-523b-502e-a067-c5ccd276d657,regulation of mitochondrion organization (GO:0010821)
e9ee9d2b-0e06-5dd6-924e-d2ce48bd7c86,regulation of mitophagy (GO:1901524)
7b22dbe5-c5c1-50ff-bd32-9c1901f58403,regulation of mitotic cell cycle (GO:0007346)
8e515753-39f3-5317-bda9-e6b115236de0,regulation of mitotic cell cycle phase transition (GO:1901990)
2f068194-7d2f-5481-a696-ea4a3483e570,regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)
f5965e50-cb83-5ecd-9155-94a68a9594e4,regulation of mitotic centrosome separation (GO:0046602)
1ed229b8-6d2e-599d-9baa-1958bd48ce42,regulation of mitotic metaphase/anaphase transition (GO:0030071)
9033fecc-8d76-5d75-baee-d0e935835760,regulation of mitotic nuclear division (GO:0007088)
ff8bc9ca-2511-5a2b-b06e-f754858f8258,regulation of mitotic sister chromatid segregation (GO:0033047)
b174d5e7-46bd-544d-bb47-9d91626aaaf0,regulation of mitotic sister chromatid separation (GO:0010965)
5f80fec1-f6e6-5405-afc3-c5532d32264c,regulation of mitotic spindle assembly (GO:1901673)
858ff042-40a2-5874-a5c8-190ab2fd5981,regulation of mitotic spindle checkpoint (GO:1903504)
bfc53b9f-bbd4-5bda-85f2-5b9bf4b6ada8,regulation of mitotic spindle organization (GO:0060236)
705ac2e5-e6db-5015-a21c-ad66b75dd457,regulation of monocyte chemotactic protein-1 production (GO:0071637)
13b5ae25-6dfd-57f0-9ffc-1a02feb221c4,regulation of monocyte chemotaxis (GO:0090025)
8e50d517-faa2-5ece-b45f-66a6a7426815,regulation of monocyte differentiation (GO:0045655)
5e465c37-370d-57d8-9ee8-b39c9bad17bc,regulation of mononuclear cell migration (GO:0071675)
e799546b-b1cf-56e9-8e2e-d7bc4d846548,regulation of mononuclear cell proliferation (GO:0032944)
a8a9b73e-48c5-556e-b692-f4a6db97454d,regulation of monooxygenase activity (GO:0032768)
ccb14d86-4e26-5132-9a14-3548e251db2b,regulation of morphogenesis of a branching structure (GO:0060688)
94ea1d14-6206-586e-9a11-cd726e69776f,regulation of morphogenesis of an epithelium (GO:1905330)
c0ce6237-6435-51bd-b7f3-0c8309ff0a4b,regulation of mRNA 3'-end processing (GO:0031440)
608b9aca-8664-5de3-b802-98990ab3d8ee,regulation of mRNA binding (GO:1902415)
d626e079-bf0c-5a6c-99a3-829751b5cc8d,regulation of mRNA catabolic process (GO:0061013)
ebf21e1c-3db2-58db-a929-aec16d2e4c4e,regulation of mRNA export from nucleus (GO:0010793)
b1a052fb-5e12-596c-baf9-ffa22b894f90,regulation of mRNA metabolic process (GO:1903311)
d9006a9f-3778-56e9-9456-4c0c8897d150,regulation of mRNA polyadenylation (GO:1900363)
dd35d30c-85b0-51d5-abf4-c428d5fc28ed,regulation of mRNA processing (GO:0050684)
5283f82a-1626-56c5-b8f7-833a7cec0ab1,"regulation of mRNA splicing, via spliceosome (GO:0048024)"
22022ed3-d7ee-55fe-91d7-4d8d84d68a93,regulation of mRNA stability (GO:0043488)
adba9a1e-82c2-5509-bec5-2eeea8d8cd9b,regulation of multicellular organism growth (GO:0040014)
3735aa41-58c6-5156-af0b-c814fe251a60,regulation of multicellular organismal development (GO:2000026)
1dacc295-a67c-59b6-8e23-eb222f0c0cc6,regulation of muscle cell differentiation (GO:0051147)
3271b4b3-eed3-5f7d-89fb-f068012348df,regulation of muscle contraction (GO:0006937)
2ee8013d-fb3e-5115-88a3-c08171617926,regulation of muscle organ development (GO:0048634)
75d24b5b-301e-5235-b915-abb83f7c1923,regulation of muscle system process (GO:0090257)
37253dca-322f-5d1a-96f7-9e82503ad3d9,regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)
f80df4a2-0c7b-570a-b249-dfd4d55af868,regulation of myelination (GO:0031641)
a8b03ba5-5c0d-5537-8aab-84435788531c,regulation of myeloid cell differentiation (GO:0045637)
df70a1d4-afb0-554d-8345-013c5afdcfcb,regulation of myeloid leukocyte differentiation (GO:0002761)
7a891dcf-bbe5-5ce9-a313-d1877b3228be,regulation of myeloid leukocyte mediated immunity (GO:0002886)
6b6a03c1-c7e7-5649-aa2e-49d9da29e99b,regulation of myoblast differentiation (GO:0045661)
e9db3057-ba96-554e-bbb9-7d8ec5789caa,regulation of myoblast fusion (GO:1901739)
520a240a-0ddc-5506-b4f3-5a9fb1ae948f,regulation of myoblast proliferation (GO:2000291)
fff0517e-6c24-56b5-8dbd-19dd96ddbde0,regulation of myosin-light-chain-phosphatase activity (GO:0035507)
6dded821-2351-5a3f-ac35-3a58f3dced3d,regulation of myotube differentiation (GO:0010830)
77b77678-5d76-5b59-ad12-699db27beca8,regulation of NAD(P)H oxidase activity (GO:0033860)
82578ae3-df3e-50a4-8de1-f707bfc5c97c,regulation of natural killer cell activation (GO:0032814)
6eabfd08-ce31-56e1-a8cb-fa7ee3f74572,regulation of natural killer cell chemotaxis (GO:2000501)
bcdd758c-7ac8-526a-aec9-f1708c0221d3,regulation of natural killer cell cytokine production (GO:0002727)
4c4c4f70-e6bf-5e16-9e0e-2f227a0c3a47,regulation of natural killer cell differentiation (GO:0032823)
c8f43c37-c98d-50fd-b49f-73ecf9e327f6,regulation of natural killer cell mediated cytotoxicity (GO:0042269)
30adae8a-2ff8-5707-b841-51f3c87ff062,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)
07019b65-2856-5463-830d-7209eff60c0e,regulation of natural killer cell mediated immunity (GO:0002715)
1ee87dae-2a58-5139-a36a-5ce250baced2,regulation of natural killer cell proliferation (GO:0032817)
580f6234-95e8-51fe-aef8-b499506b588e,regulation of necroptotic process (GO:0060544)
1a0a2ac5-ff7f-51e3-9abf-345feb844d5b,regulation of necrotic cell death (GO:0010939)
7ff0a271-012b-5bd9-bfbc-ca02ad74d76f,regulation of nephron tubule epithelial cell differentiation (GO:0072182)
590d07b9-5b79-58e9-8b49-e092341ff487,regulation of nervous system development (GO:0051960)
6280e086-18df-51c2-9924-6aafb7ddfcc5,regulation of nervous system process (GO:0031644)
e44208f9-ea49-501b-9b45-713e5e94623b,regulation of neural precursor cell proliferation (GO:2000177)
d81c8d53-b3cc-579a-a1ce-80c745245b4d,regulation of neuroblast proliferation (GO:1902692)
a925d90f-f8d6-5c8a-8838-ee9714087c16,regulation of neurogenesis (GO:0050767)
43781151-7a12-5893-b375-2099075fe6bb,regulation of neuroinflammatory response (GO:0150077)
6b04a9ac-e09f-520d-8f5d-c20640cc041a,regulation of neuron apoptotic process (GO:0043523)
042d8d3f-18bb-5f45-bfc2-3148e4cfac95,regulation of neuron death (GO:1901214)
c6607144-509e-5703-9030-a05998f9e8e7,regulation of neuron differentiation (GO:0045664)
d153c495-fa65-54c9-8116-8e707afc8cbb,regulation of neuron migration (GO:2001222)
6961eebb-354e-5906-a42e-6b3d9a57fd1b,regulation of neuron projection arborization (GO:0150011)
44d24d74-0ecb-537c-9718-69a187cc7dbf,regulation of neuron projection development (GO:0010975)
eef574e4-f031-55bd-bd6e-d1311d1966df,regulation of neuronal synaptic plasticity (GO:0048168)
05d801b8-6d0d-5b2f-bdf7-6af760223369,regulation of neurotransmitter receptor activity (GO:0099601)
4b7e319c-1aed-5c6a-b6f7-0a883bc963a0,regulation of neurotransmitter secretion (GO:0046928)
79fafab2-031f-5652-83ca-cb7bb98d5465,regulation of neurotransmitter transport (GO:0051588)
be4f7488-14ff-5c01-b4a3-5ac57f60ef2f,regulation of neurotrophin TRK receptor signaling pathway (GO:0051386)
5fb169cc-1692-5fba-9b2f-46dfec9060e2,regulation of neutrophil activation (GO:1902563)
b66deaf4-64f3-5fe7-8e0b-d3c3f0d9ccc3,regulation of neutrophil chemotaxis (GO:0090022)
53aa4f9b-3122-55ea-b151-12d717988524,regulation of neutrophil degranulation (GO:0043313)
2cde473d-4734-5fa0-b45d-470fa48cca35,regulation of neutrophil extravasation (GO:2000389)
1165b433-2030-5f8a-a4c3-175bccd5fa3b,regulation of neutrophil migration (GO:1902622)
1eda6683-5f04-5412-8626-3f8938a03732,regulation of NIK/NF-kappaB signaling (GO:1901222)
a5256782-7dc2-5fc1-84dc-cb6af89ea49b,regulation of nitric oxide biosynthetic process (GO:0045428)
94b7ac5e-d789-55ed-bbef-a31144df84a5,regulation of nitric oxide mediated signal transduction (GO:0010749)
a028be66-9597-531e-a879-e2f5bbe14800,regulation of nitric oxide metabolic process (GO:0080164)
decee795-354c-5239-af49-d427854bfd9d,regulation of nitric-oxide synthase activity (GO:0050999)
63a58a15-73a7-57b1-a90b-590a405f5d29,regulation of nitric-oxide synthase biosynthetic process (GO:0051769)
3cc0a31d-4460-55c1-99be-d75b156fdce6,regulation of nitrogen compound metabolic process (GO:0051171)
7372f525-b296-5150-bf57-90908aa43f22,regulation of NK T cell activation (GO:0051133)
9dddc8d5-2ce9-593e-83ec-53a1dc072b28,regulation of NK T cell proliferation (GO:0051140)
da85a19d-5120-559e-8be1-d7c3fa7a7934,regulation of NLRP3 inflammasome complex assembly (GO:1900225)
9894fdb8-c918-5c59-bb49-9a5999f5cc45,regulation of NMDA receptor activity (GO:2000310)
b054af02-aa76-5810-85c3-6012431edec9,regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry (GO:1900175)
5baa3b80-b3cc-5d1d-ae93-50dc3bb0f2be,regulation of non-canonical Wnt signaling pathway (GO:2000050)
484ce5ac-4618-5f7a-9c1c-f51af8da81ca,regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)
c8a36371-dbf7-5798-a54d-793124aab2b3,regulation of non-motile cilium assembly (GO:1902855)
b5132e86-b79f-5165-8b0c-a82476d73383,regulation of norepinephrine secretion (GO:0014061)
cb4616f0-3ed1-5a10-9f86-577584792fa9,regulation of Notch signaling pathway (GO:0008593)
7e9bcca9-5156-5d36-affd-c0e665ef802e,regulation of nuclear cell cycle DNA replication (GO:0033262)
3381d65d-21a6-54ee-aa27-8e20ec5f5360,regulation of nuclear division (GO:0051783)
1092a6f7-7f5b-5f96-857a-5c909aeff8e5,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)"
a74ac3df-f13f-5fc4-bb16-4081f9c6b037,regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)
ff12ff9a-f5ec-5d83-b693-6065279a87d2,regulation of nuclease activity (GO:0032069)
7eb8cb72-d8c5-511d-99ad-cb0933762d2e,regulation of nucleic acid-templated transcription (GO:1903506)
717cfa7b-c1ac-5651-a545-0d17ffb0fc60,regulation of nucleobase-containing compound metabolic process (GO:0019219)
cc79c4a9-2692-561e-88b6-1bef618f75d1,regulation of nucleocytoplasmic transport (GO:0046822)
e5cf9a36-a8e0-516b-9ddd-a694942f6a7f,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432)
ecf31ab9-8e62-5209-99dc-8b99db18b963,regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424)
27055447-51e8-5ffd-a562-fca315ab7ad0,regulation of oligodendrocyte differentiation (GO:0048713)
9b830a7a-6db3-5062-861a-8610a546faf9,regulation of organ growth (GO:0046620)
694d874b-628c-5f38-a12a-e70ba3cb25bc,regulation of organelle assembly (GO:1902115)
5d4b445b-e578-5c24-adf3-0ded52fcc599,regulation of organelle organization (GO:0033043)
66ebdb03-0456-597c-83b9-f1258b03550e,regulation of ossification (GO:0030278)
cadb2504-b89b-5a28-8646-74b922ebed0d,regulation of osteoblast differentiation (GO:0045667)
50b2bdd5-abde-5516-a715-6996fd02589b,regulation of osteoblast proliferation (GO:0033688)
bb066680-20f8-57e6-bc76-7e5b34d838a7,regulation of osteoclast development (GO:2001204)
f2ff0d73-169d-5aad-97a2-8eed1bc17a16,regulation of osteoclast differentiation (GO:0045670)
6d999076-31a9-5d5b-8340-5e0463af967e,regulation of oxidative phosphorylation (GO:0002082)
14968a20-2209-533c-a5f9-fa84860642ff,regulation of oxidative stress-induced cell death (GO:1903201)
9e77d846-d56b-5174-9a09-71089f44b1ce,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)
c0bd80d5-d852-548d-947a-d241c6504d43,regulation of oxidative stress-induced neuron death (GO:1903203)
a3d71697-172d-555c-bfdf-0f1da5e8db30,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)
f66cfc09-73ce-5988-ba52-87844cf0a708,regulation of oxidoreductase activity (GO:0051341)
6c8dc307-eab5-53ed-ba05-aacdd9a3b035,regulation of p38MAPK cascade (GO:1900744)
daeb5c88-1a3a-5d63-9ce9-46d2f14368e9,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)
384cc8a9-99d5-500a-b30f-3f82c2b5d590,regulation of pattern recognition receptor signaling pathway (GO:0062207)
502b193e-e218-54bb-84bb-d47f95532fbe,regulation of peptidase activity (GO:0052547)
5f1868f0-05c0-50c9-9f47-d7e89edb3cbe,regulation of peptide hormone secretion (GO:0090276)
edb02489-e6d1-5c2e-b0f4-71c2dd5f302a,regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)
902b42e2-6315-5eb5-86ef-e7b70044d1b7,regulation of peptidyl-lysine acetylation (GO:2000756)
ce04823e-a1a9-5744-bfe0-0f3a377ab0ac,regulation of peptidyl-serine phosphorylation (GO:0033135)
4f7954b5-f6be-571a-8885-86500478b8d5,regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)
18a3401e-6196-5300-8e94-80d956b5823b,regulation of peptidyl-threonine phosphorylation (GO:0010799)
5f651ee3-fec4-5c41-88f7-2fbf3763c5be,regulation of peptidyl-tyrosine phosphorylation (GO:0050730)
d6b99a8a-87ee-5fcd-a4fa-54349aa180ee,regulation of PERK-mediated unfolded protein response (GO:1903897)
b1e81d85-b4ea-5198-b3b4-71d737e3991e,regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)
bbf0d06b-1d0a-5a05-a739-fa02ca0b6312,regulation of pH (GO:0006885)
8f5581d8-c2b8-5859-a1f2-44311bfc6c41,regulation of phagocytosis (GO:0050764)
376ea225-a2d9-5821-9818-8ba7b35fad3f,"regulation of phagocytosis, engulfment (GO:0060099)"
99b31692-6346-5c50-bcb3-666853f319bb,regulation of phosphatase activity (GO:0010921)
1b2160bd-31a2-51b5-84ee-4cdb521f6a2d,regulation of phosphate metabolic process (GO:0019220)
9127f5c5-14ac-5aae-b3ea-f706b5d8ea12,regulation of phosphatidylinositol 3-kinase activity (GO:0043551)
c5940581-ebbc-5087-96d0-2ebac3bb2ed3,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)
1bbb5199-3e8b-5c7e-8622-f4586f3fc574,regulation of phosphatidylinositol biosynthetic process (GO:0010511)
3ecbbf85-d735-58dd-a054-bdee5a48957d,regulation of phosphatidylinositol dephosphorylation (GO:0060304)
d1c62205-7a53-5b65-a008-28387aff432c,regulation of phospholipase A2 activity (GO:0032429)
a2ca8f0c-f982-5a4e-bb6f-1df3732d4c00,regulation of phospholipase activity (GO:0010517)
