id,label,uri
54998,AURKAIP1,https://www.ncbi.nlm.nih.gov/gene/54998
85476,GFM1,https://www.ncbi.nlm.nih.gov/gene/85476
60488,MRPS35,https://www.ncbi.nlm.nih.gov/gene/60488
10240,MRPS31,https://www.ncbi.nlm.nih.gov/gene/10240
3396,MRPL58,https://www.ncbi.nlm.nih.gov/gene/3396
9617,MTRF1,https://www.ncbi.nlm.nih.gov/gene/9617
118487,CHCHD1,https://www.ncbi.nlm.nih.gov/gene/118487
26128,KIFBP,https://www.ncbi.nlm.nih.gov/gene/26128
28978,TMEM14A,https://www.ncbi.nlm.nih.gov/gene/28978
81853,TMEM14B,https://www.ncbi.nlm.nih.gov/gene/81853
51522,TMEM14C,https://www.ncbi.nlm.nih.gov/gene/51522
9692,PRORP,https://www.ncbi.nlm.nih.gov/gene/9692
57570,TRMT5,https://www.ncbi.nlm.nih.gov/gene/57570
55006,TRMT61B,https://www.ncbi.nlm.nih.gov/gene/55006
54802,TRIT1,https://www.ncbi.nlm.nih.gov/gene/54802
80324,PUS1,https://www.ncbi.nlm.nih.gov/gene/80324
25821,MTO1,https://www.ncbi.nlm.nih.gov/gene/25821
55154,MSTO1,https://www.ncbi.nlm.nih.gov/gene/55154
79810,PTCD2,https://www.ncbi.nlm.nih.gov/gene/79810
219293,ATAD3C,https://www.ncbi.nlm.nih.gov/gene/219293
83858,ATAD3B,https://www.ncbi.nlm.nih.gov/gene/83858
2553,GABPB1,https://www.ncbi.nlm.nih.gov/gene/2553
55187,VPS13D,https://www.ncbi.nlm.nih.gov/gene/55187
84795,PYROXD2,https://www.ncbi.nlm.nih.gov/gene/84795
2631,NIPSNAP2,https://www.ncbi.nlm.nih.gov/gene/2631
4899,NRF1,https://www.ncbi.nlm.nih.gov/gene/4899
23082,PPRC1,https://www.ncbi.nlm.nih.gov/gene/23082
9093,DNAJA3,https://www.ncbi.nlm.nih.gov/gene/9093
116224,PABIR1,https://www.ncbi.nlm.nih.gov/gene/116224
84936,ZFYVE19,https://www.ncbi.nlm.nih.gov/gene/84936
79616,CCNJL,https://www.ncbi.nlm.nih.gov/gene/79616
54619,CCNJ,https://www.ncbi.nlm.nih.gov/gene/54619
10983,CCNI,https://www.ncbi.nlm.nih.gov/gene/10983
645121,CCNI2,https://www.ncbi.nlm.nih.gov/gene/645121
79935,CCNP,https://www.ncbi.nlm.nih.gov/gene/79935
901,CCNG2,https://www.ncbi.nlm.nih.gov/gene/901
900,CCNG1,https://www.ncbi.nlm.nih.gov/gene/900
896,CCND3,https://www.ncbi.nlm.nih.gov/gene/896
894,CCND2,https://www.ncbi.nlm.nih.gov/gene/894
85417,CCNB3,https://www.ncbi.nlm.nih.gov/gene/85417
116840,CNTROB,https://www.ncbi.nlm.nih.gov/gene/116840
200942,KLHDC8B,https://www.ncbi.nlm.nih.gov/gene/200942
60561,RINT1,https://www.ncbi.nlm.nih.gov/gene/60561
1112,FOXN3,https://www.ncbi.nlm.nih.gov/gene/1112
256364,EML3,https://www.ncbi.nlm.nih.gov/gene/256364
54984,PINX1,https://www.ncbi.nlm.nih.gov/gene/54984
3833,KIFC1,https://www.ncbi.nlm.nih.gov/gene/3833
79998,ANKRD53,https://www.ncbi.nlm.nih.gov/gene/79998
152185,SPICE1,https://www.ncbi.nlm.nih.gov/gene/152185
23172,ABRAXAS2,https://www.ncbi.nlm.nih.gov/gene/23172
79884,MAP9,https://www.ncbi.nlm.nih.gov/gene/79884
10615,SPAG5,https://www.ncbi.nlm.nih.gov/gene/10615
10274,STAG1,https://www.ncbi.nlm.nih.gov/gene/10274
26065,LSM14A,https://www.ncbi.nlm.nih.gov/gene/26065
10735,STAG2,https://www.ncbi.nlm.nih.gov/gene/10735
49856,WRAP73,https://www.ncbi.nlm.nih.gov/gene/49856
90990,KIFC2,https://www.ncbi.nlm.nih.gov/gene/90990
9126,SMC3,https://www.ncbi.nlm.nih.gov/gene/9126
165186,TOGARAM2,https://www.ncbi.nlm.nih.gov/gene/165186
255919,CNEP1R1,https://www.ncbi.nlm.nih.gov/gene/255919
200014,CC2D1B,https://www.ncbi.nlm.nih.gov/gene/200014
51002,TPRKB,https://www.ncbi.nlm.nih.gov/gene/51002
7011,TEP1,https://www.ncbi.nlm.nih.gov/gene/7011
79075,DSCC1,https://www.ncbi.nlm.nih.gov/gene/79075
23383,MAU2,https://www.ncbi.nlm.nih.gov/gene/23383
9055,PRC1,https://www.ncbi.nlm.nih.gov/gene/9055
3550,IK,https://www.ncbi.nlm.nih.gov/gene/3550
23624,CBLC,https://www.ncbi.nlm.nih.gov/gene/23624
171222,UBE2L5,https://www.ncbi.nlm.nih.gov/gene/171222
6049,RNF6,https://www.ncbi.nlm.nih.gov/gene/6049
55905,RNF114,https://www.ncbi.nlm.nih.gov/gene/55905
117584,RFFL,https://www.ncbi.nlm.nih.gov/gene/117584
123803,NTAN1,https://www.ncbi.nlm.nih.gov/gene/123803
255488,RNF144B,https://www.ncbi.nlm.nih.gov/gene/255488
9781,RNF144A,https://www.ncbi.nlm.nih.gov/gene/9781
57674,RNF213,https://www.ncbi.nlm.nih.gov/gene/57674
200312,RNF215,https://www.ncbi.nlm.nih.gov/gene/200312
154214,RNF217,https://www.ncbi.nlm.nih.gov/gene/154214
54467,ANKIB1,https://www.ncbi.nlm.nih.gov/gene/54467
81847,RNF146,https://www.ncbi.nlm.nih.gov/gene/81847
284996,RNF149,https://www.ncbi.nlm.nih.gov/gene/284996
378925,RNF148,https://www.ncbi.nlm.nih.gov/gene/378925
57563,KLHL8,https://www.ncbi.nlm.nih.gov/gene/57563
78991,PCYOX1L,https://www.ncbi.nlm.nih.gov/gene/78991
57484,RNF150,https://www.ncbi.nlm.nih.gov/gene/57484
7267,TTC3,https://www.ncbi.nlm.nih.gov/gene/7267
57534,MIB1,https://www.ncbi.nlm.nih.gov/gene/57534
54941,RNF125,https://www.ncbi.nlm.nih.gov/gene/54941
79589,RNF128,https://www.ncbi.nlm.nih.gov/gene/79589
149095,DCST1,https://www.ncbi.nlm.nih.gov/gene/149095
84993,UBL7,https://www.ncbi.nlm.nih.gov/gene/84993
147339,C18ORF25,https://www.ncbi.nlm.nih.gov/gene/147339
25820,ARIH1,https://www.ncbi.nlm.nih.gov/gene/25820
55819,RNF130,https://www.ncbi.nlm.nih.gov/gene/55819
168433,RNF133,https://www.ncbi.nlm.nih.gov/gene/168433
54894,RNF43,https://www.ncbi.nlm.nih.gov/gene/54894
7328,UBE2H,https://www.ncbi.nlm.nih.gov/gene/7328
9870,AREL1,https://www.ncbi.nlm.nih.gov/gene/9870
80196,RNF34,https://www.ncbi.nlm.nih.gov/gene/80196
51619,UBE2D4,https://www.ncbi.nlm.nih.gov/gene/51619
89910,UBE3B,https://www.ncbi.nlm.nih.gov/gene/89910
9690,UBE3C,https://www.ncbi.nlm.nih.gov/gene/9690
127544,RNF19B,https://www.ncbi.nlm.nih.gov/gene/127544
25897,RNF19A,https://www.ncbi.nlm.nih.gov/gene/25897
54926,UBE2R2,https://www.ncbi.nlm.nih.gov/gene/54926
51449,PCYOX1,https://www.ncbi.nlm.nih.gov/gene/51449
26001,RNF167,https://www.ncbi.nlm.nih.gov/gene/26001
115992,RNF166,https://www.ncbi.nlm.nih.gov/gene/115992
64750,SMURF2,https://www.ncbi.nlm.nih.gov/gene/64750
51283,BFAR,https://www.ncbi.nlm.nih.gov/gene/51283
143630,UBQLNL,https://www.ncbi.nlm.nih.gov/gene/143630
23352,UBR4,https://www.ncbi.nlm.nih.gov/gene/23352
83892,KCTD10,https://www.ncbi.nlm.nih.gov/gene/83892
26994,RNF11,https://www.ncbi.nlm.nih.gov/gene/26994
11342,RNF13,https://www.ncbi.nlm.nih.gov/gene/11342
148066,ZNRF4,https://www.ncbi.nlm.nih.gov/gene/148066
283219,KCTD21,https://www.ncbi.nlm.nih.gov/gene/283219
26269,FBXO8,https://www.ncbi.nlm.nih.gov/gene/26269
50613,UBQLN3,https://www.ncbi.nlm.nih.gov/gene/50613
29115,SAP30BP,https://www.ncbi.nlm.nih.gov/gene/29115
8819,SAP30,https://www.ncbi.nlm.nih.gov/gene/8819
6667,SP1,https://www.ncbi.nlm.nih.gov/gene/6667
51193,ZNF639,https://www.ncbi.nlm.nih.gov/gene/51193
64848,YTHDC2,https://www.ncbi.nlm.nih.gov/gene/64848
9189,ZBED1,https://www.ncbi.nlm.nih.gov/gene/9189
91392,ZNF502,https://www.ncbi.nlm.nih.gov/gene/91392
4360,MRC1,https://www.ncbi.nlm.nih.gov/gene/4360
114781,BTBD9,https://www.ncbi.nlm.nih.gov/gene/114781
23467,NPTXR,https://www.ncbi.nlm.nih.gov/gene/23467
127262,TPRG1L,https://www.ncbi.nlm.nih.gov/gene/127262
23096,IQSEC2,https://www.ncbi.nlm.nih.gov/gene/23096
64854,USP46,https://www.ncbi.nlm.nih.gov/gene/64854
9746,CLSTN3,https://www.ncbi.nlm.nih.gov/gene/9746
22883,CLSTN1,https://www.ncbi.nlm.nih.gov/gene/22883
64084,CLSTN2,https://www.ncbi.nlm.nih.gov/gene/64084
594855,CPLX3,https://www.ncbi.nlm.nih.gov/gene/594855
10814,CPLX2,https://www.ncbi.nlm.nih.gov/gene/10814
339302,CPLX4,https://www.ncbi.nlm.nih.gov/gene/339302
10718,NRG3,https://www.ncbi.nlm.nih.gov/gene/10718
10874,NMU,https://www.ncbi.nlm.nih.gov/gene/10874
85445,CNTNAP4,https://www.ncbi.nlm.nih.gov/gene/85445
22839,DLGAP4,https://www.ncbi.nlm.nih.gov/gene/22839
58512,DLGAP3,https://www.ncbi.nlm.nih.gov/gene/58512
57596,BEGAIN,https://www.ncbi.nlm.nih.gov/gene/57596
27091,CACNG5,https://www.ncbi.nlm.nih.gov/gene/27091
84866,TMEM25,https://www.ncbi.nlm.nih.gov/gene/84866
197257,LDHD,https://www.ncbi.nlm.nih.gov/gene/197257
64577,ALDH8A1,https://www.ncbi.nlm.nih.gov/gene/64577
92483,LDHAL6B,https://www.ncbi.nlm.nih.gov/gene/92483
339761,CYP27C1,https://www.ncbi.nlm.nih.gov/gene/339761
2739,GLO1,https://www.ncbi.nlm.nih.gov/gene/2739
3948,LDHC,https://www.ncbi.nlm.nih.gov/gene/3948
3945,LDHB,https://www.ncbi.nlm.nih.gov/gene/3945
9390,SLC22A13,https://www.ncbi.nlm.nih.gov/gene/9390
124912,SPACA3,https://www.ncbi.nlm.nih.gov/gene/124912
8544,PIR,https://www.ncbi.nlm.nih.gov/gene/8544
326,AIRE,https://www.ncbi.nlm.nih.gov/gene/326
11052,CPSF6,https://www.ncbi.nlm.nih.gov/gene/11052
26986,PABPC1,https://www.ncbi.nlm.nih.gov/gene/26986
2926,GRSF1,https://www.ncbi.nlm.nih.gov/gene/2926
23248,RPRD2,https://www.ncbi.nlm.nih.gov/gene/23248
642843,CPSF4L,https://www.ncbi.nlm.nih.gov/gene/642843
64895,PAPOLG,https://www.ncbi.nlm.nih.gov/gene/64895
56903,PAPOLB,https://www.ncbi.nlm.nih.gov/gene/56903
8175,SF3A2,https://www.ncbi.nlm.nih.gov/gene/8175
10946,SF3A3,https://www.ncbi.nlm.nih.gov/gene/10946
57461,ISY1,https://www.ncbi.nlm.nih.gov/gene/57461
7536,SF1,https://www.ncbi.nlm.nih.gov/gene/7536
10291,SF3A1,https://www.ncbi.nlm.nih.gov/gene/10291
55015,PRPF39,https://www.ncbi.nlm.nih.gov/gene/55015
6433,SFSWAP,https://www.ncbi.nlm.nih.gov/gene/6433
11168,PSIP1,https://www.ncbi.nlm.nih.gov/gene/11168
135295,SRSF12,https://www.ncbi.nlm.nih.gov/gene/135295
6631,SNRPC,https://www.ncbi.nlm.nih.gov/gene/6631
550643,NBDY,https://www.ncbi.nlm.nih.gov/gene/550643
84309,NUDT16L1,https://www.ncbi.nlm.nih.gov/gene/84309
51154,MRTO4,https://www.ncbi.nlm.nih.gov/gene/51154
9967,THRAP3,https://www.ncbi.nlm.nih.gov/gene/9967
1797,DXO,https://www.ncbi.nlm.nih.gov/gene/1797
51594,NBAS,https://www.ncbi.nlm.nih.gov/gene/51594
6050,RNH1,https://www.ncbi.nlm.nih.gov/gene/6050
83594,NUDT12,https://www.ncbi.nlm.nih.gov/gene/83594
9704,DHX34,https://www.ncbi.nlm.nih.gov/gene/9704
79066,METTL16,https://www.ncbi.nlm.nih.gov/gene/79066
11193,WBP4,https://www.ncbi.nlm.nih.gov/gene/11193
51503,CWC15,https://www.ncbi.nlm.nih.gov/gene/51503
51729,WBP11,https://www.ncbi.nlm.nih.gov/gene/51729
9092,SART1,https://www.ncbi.nlm.nih.gov/gene/9092
23020,SNRNP200,https://www.ncbi.nlm.nih.gov/gene/23020
6038,RNASE4,https://www.ncbi.nlm.nih.gov/gene/6038
399664,MEX3D,https://www.ncbi.nlm.nih.gov/gene/399664
643136,ZC3H11B,https://www.ncbi.nlm.nih.gov/gene/643136
160419,C12ORF50,https://www.ncbi.nlm.nih.gov/gene/160419
55308,DDX19A,https://www.ncbi.nlm.nih.gov/gene/55308
84530,SRRM4,https://www.ncbi.nlm.nih.gov/gene/84530
9169,SCAF11,https://www.ncbi.nlm.nih.gov/gene/9169
8559,PRPF18,https://www.ncbi.nlm.nih.gov/gene/8559
5042,PABPC3,https://www.ncbi.nlm.nih.gov/gene/5042
10262,SF3B4,https://www.ncbi.nlm.nih.gov/gene/10262
10713,USP39,https://www.ncbi.nlm.nih.gov/gene/10713
10236,HNRNPR,https://www.ncbi.nlm.nih.gov/gene/10236
10992,SF3B2,https://www.ncbi.nlm.nih.gov/gene/10992
90826,PRMT9,https://www.ncbi.nlm.nih.gov/gene/90826
4841,NONO,https://www.ncbi.nlm.nih.gov/gene/4841
10594,PRPF8,https://www.ncbi.nlm.nih.gov/gene/10594
9129,PRPF3,https://www.ncbi.nlm.nih.gov/gene/9129
10915,TCERG1,https://www.ncbi.nlm.nih.gov/gene/10915
5094,PCBP2,https://www.ncbi.nlm.nih.gov/gene/5094
1665,DHX15,https://www.ncbi.nlm.nih.gov/gene/1665
54039,PCBP3,https://www.ncbi.nlm.nih.gov/gene/54039
54888,NSUN2,https://www.ncbi.nlm.nih.gov/gene/54888
23091,ZC3H13,https://www.ncbi.nlm.nih.gov/gene/23091
9589,WTAP,https://www.ncbi.nlm.nih.gov/gene/9589
63935,PCIF1,https://www.ncbi.nlm.nih.gov/gene/63935
25962,VIRMA,https://www.ncbi.nlm.nih.gov/gene/25962
51605,TRMT6,https://www.ncbi.nlm.nih.gov/gene/51605
79828,METTL8,https://www.ncbi.nlm.nih.gov/gene/79828
115708,TRMT61A,https://www.ncbi.nlm.nih.gov/gene/115708
26995,TRUB2,https://www.ncbi.nlm.nih.gov/gene/26995
83480,PUS3,https://www.ncbi.nlm.nih.gov/gene/83480
142940,TRUB1,https://www.ncbi.nlm.nih.gov/gene/142940
54517,PUS7,https://www.ncbi.nlm.nih.gov/gene/54517
27238,GPKOW,https://www.ncbi.nlm.nih.gov/gene/27238
51340,CRNKL1,https://www.ncbi.nlm.nih.gov/gene/51340
23524,SRRM2,https://www.ncbi.nlm.nih.gov/gene/23524
55749,CCAR1,https://www.ncbi.nlm.nih.gov/gene/55749
84844,PHF5A,https://www.ncbi.nlm.nih.gov/gene/84844
10421,CD2BP2,https://www.ncbi.nlm.nih.gov/gene/10421
83443,SF3B5,https://www.ncbi.nlm.nih.gov/gene/83443
51639,SF3B6,https://www.ncbi.nlm.nih.gov/gene/51639
23450,SF3B3,https://www.ncbi.nlm.nih.gov/gene/23450
5411,PNN,https://www.ncbi.nlm.nih.gov/gene/5411
60625,DHX35,https://www.ncbi.nlm.nih.gov/gene/60625
55094,GPATCH1,https://www.ncbi.nlm.nih.gov/gene/55094
23451,SF3B1,https://www.ncbi.nlm.nih.gov/gene/23451
9716,AQR,https://www.ncbi.nlm.nih.gov/gene/9716
84950,PRPF38A,https://www.ncbi.nlm.nih.gov/gene/84950
55234,SMU1,https://www.ncbi.nlm.nih.gov/gene/55234
55280,CWF19L1,https://www.ncbi.nlm.nih.gov/gene/55280
143884,CWF19L2,https://www.ncbi.nlm.nih.gov/gene/143884
57794,SUGP1,https://www.ncbi.nlm.nih.gov/gene/57794
5093,PCBP1,https://www.ncbi.nlm.nih.gov/gene/5093
55225,RAVER2,https://www.ncbi.nlm.nih.gov/gene/55225
125950,RAVER1,https://www.ncbi.nlm.nih.gov/gene/125950
6625,SNRNP70,https://www.ncbi.nlm.nih.gov/gene/6625
8449,DHX16,https://www.ncbi.nlm.nih.gov/gene/8449
8233,ZRSR2,https://www.ncbi.nlm.nih.gov/gene/8233
25766,PRPF40B,https://www.ncbi.nlm.nih.gov/gene/25766
2483,FRG1,https://www.ncbi.nlm.nih.gov/gene/2483
392517,NCBP2L,https://www.ncbi.nlm.nih.gov/gene/392517
6936,GCFC2,https://www.ncbi.nlm.nih.gov/gene/6936
3188,HNRNPH2,https://www.ncbi.nlm.nih.gov/gene/3188
26121,PRPF31,https://www.ncbi.nlm.nih.gov/gene/26121
10772,SRSF10,https://www.ncbi.nlm.nih.gov/gene/10772
51645,PPIL1,https://www.ncbi.nlm.nih.gov/gene/51645
6638,SNRPN,https://www.ncbi.nlm.nih.gov/gene/6638
53938,PPIL3,https://www.ncbi.nlm.nih.gov/gene/53938
6626,SNRPA,https://www.ncbi.nlm.nih.gov/gene/6626
139804,RBMXL3,https://www.ncbi.nlm.nih.gov/gene/139804
27288,RBMXL2,https://www.ncbi.nlm.nih.gov/gene/27288
11017,SNRNP27,https://www.ncbi.nlm.nih.gov/gene/11017
79622,SNRNP25,https://www.ncbi.nlm.nih.gov/gene/79622
10929,SRSF8,https://www.ncbi.nlm.nih.gov/gene/10929
10450,PPIE,https://www.ncbi.nlm.nih.gov/gene/10450
55596,ZCCHC8,https://www.ncbi.nlm.nih.gov/gene/55596
51163,DBR1,https://www.ncbi.nlm.nih.gov/gene/51163
51593,SRRT,https://www.ncbi.nlm.nih.gov/gene/51593
10081,PDCD7,https://www.ncbi.nlm.nih.gov/gene/10081
54883,CWC25,https://www.ncbi.nlm.nih.gov/gene/54883
10283,CWC27,https://www.ncbi.nlm.nih.gov/gene/10283
9343,EFTUD2,https://www.ncbi.nlm.nih.gov/gene/9343
57703,CWC22,https://www.ncbi.nlm.nih.gov/gene/57703
10907,TXNL4A,https://www.ncbi.nlm.nih.gov/gene/10907
85437,ZCRB1,https://www.ncbi.nlm.nih.gov/gene/85437
8896,BUD31,https://www.ncbi.nlm.nih.gov/gene/8896
24148,PRPF6,https://www.ncbi.nlm.nih.gov/gene/24148
51691,LSM8,https://www.ncbi.nlm.nih.gov/gene/51691
55269,PSPC1,https://www.ncbi.nlm.nih.gov/gene/55269
153527,ZMAT2,https://www.ncbi.nlm.nih.gov/gene/153527
51634,RBMX2,https://www.ncbi.nlm.nih.gov/gene/51634
55954,ZMAT5,https://www.ncbi.nlm.nih.gov/gene/55954
2521,FUS,https://www.ncbi.nlm.nih.gov/gene/2521
9904,RBM19,https://www.ncbi.nlm.nih.gov/gene/9904
22826,DNAJC8,https://www.ncbi.nlm.nih.gov/gene/22826
4236,MFAP1,https://www.ncbi.nlm.nih.gov/gene/4236
25949,SYF2,https://www.ncbi.nlm.nih.gov/gene/25949
84811,BUD13,https://www.ncbi.nlm.nih.gov/gene/84811
9879,DDX46,https://www.ncbi.nlm.nih.gov/gene/9879
55599,RNPC3,https://www.ncbi.nlm.nih.gov/gene/55599
11325,DDX42,https://www.ncbi.nlm.nih.gov/gene/11325
8220,ESS2,https://www.ncbi.nlm.nih.gov/gene/8220
1993,ELAVL2,https://www.ncbi.nlm.nih.gov/gene/1993
23398,PPWD1,https://www.ncbi.nlm.nih.gov/gene/23398
102724594,U2AF1L5,https://www.ncbi.nlm.nih.gov/gene/102724594
5356,PLRG1,https://www.ncbi.nlm.nih.gov/gene/5356
8241,RBM10,https://www.ncbi.nlm.nih.gov/gene/8241
56259,CTNNBL1,https://www.ncbi.nlm.nih.gov/gene/56259
10286,BCAS2,https://www.ncbi.nlm.nih.gov/gene/10286
23013,SPEN,https://www.ncbi.nlm.nih.gov/gene/23013
23350,U2SURP,https://www.ncbi.nlm.nih.gov/gene/23350
4858,NOVA2,https://www.ncbi.nlm.nih.gov/gene/4858
55285,RBM41,https://www.ncbi.nlm.nih.gov/gene/55285
154007,SNRNP48,https://www.ncbi.nlm.nih.gov/gene/154007
29896,TRA2A,https://www.ncbi.nlm.nih.gov/gene/29896
6629,SNRPB2,https://www.ncbi.nlm.nih.gov/gene/6629
220988,HNRNPA3,https://www.ncbi.nlm.nih.gov/gene/220988
11066,SNRNP35,https://www.ncbi.nlm.nih.gov/gene/11066
7737,RNF113A,https://www.ncbi.nlm.nih.gov/gene/7737
10285,SMNDC1,https://www.ncbi.nlm.nih.gov/gene/10285
51747,LUC7L3,https://www.ncbi.nlm.nih.gov/gene/51747
51631,LUC7L2,https://www.ncbi.nlm.nih.gov/gene/51631
11189,CELF3,https://www.ncbi.nlm.nih.gov/gene/11189
60680,CELF5,https://www.ncbi.nlm.nih.gov/gene/60680
60677,CELF6,https://www.ncbi.nlm.nih.gov/gene/60677
22889,KHDC4,https://www.ncbi.nlm.nih.gov/gene/22889
55692,LUC7L,https://www.ncbi.nlm.nih.gov/gene/55692
1207,CLNS1A,https://www.ncbi.nlm.nih.gov/gene/1207
96764,TGS1,https://www.ncbi.nlm.nih.gov/gene/96764
26576,SRPK3,https://www.ncbi.nlm.nih.gov/gene/26576
8161,COIL,https://www.ncbi.nlm.nih.gov/gene/8161
55603,TENT5A,https://www.ncbi.nlm.nih.gov/gene/55603
1153,CIRBP,https://www.ncbi.nlm.nih.gov/gene/1153
115572,TENT5B,https://www.ncbi.nlm.nih.gov/gene/115572
54855,TENT5C,https://www.ncbi.nlm.nih.gov/gene/54855
169966,TENT5D,https://www.ncbi.nlm.nih.gov/gene/169966
25819,NOCT,https://www.ncbi.nlm.nih.gov/gene/25819
10605,PAIP1,https://www.ncbi.nlm.nih.gov/gene/10605
7024,TFCP2,https://www.ncbi.nlm.nih.gov/gene/7024
56957,OTUD7B,https://www.ncbi.nlm.nih.gov/gene/56957
6988,TCTA,https://www.ncbi.nlm.nih.gov/gene/6988
57496,MRTFB,https://www.ncbi.nlm.nih.gov/gene/57496
85474,LBX2,https://www.ncbi.nlm.nih.gov/gene/85474
4617,MYF5,https://www.ncbi.nlm.nih.gov/gene/4617
4618,MYF6,https://www.ncbi.nlm.nih.gov/gene/4618
79652,TMEM204,https://www.ncbi.nlm.nih.gov/gene/79652
10290,SPEG,https://www.ncbi.nlm.nih.gov/gene/10290
4636,MYL5,https://www.ncbi.nlm.nih.gov/gene/4636
58498,MYL7,https://www.ncbi.nlm.nih.gov/gene/58498
7402,UTRN,https://www.ncbi.nlm.nih.gov/gene/7402
23676,SMPX,https://www.ncbi.nlm.nih.gov/gene/23676
103910,MYL12B,https://www.ncbi.nlm.nih.gov/gene/103910
93408,MYL10,https://www.ncbi.nlm.nih.gov/gene/93408
8735,MYH13,https://www.ncbi.nlm.nih.gov/gene/8735
9826,ARHGEF11,https://www.ncbi.nlm.nih.gov/gene/9826
29895,MYLPF,https://www.ncbi.nlm.nih.gov/gene/29895
6525,SMTN,https://www.ncbi.nlm.nih.gov/gene/6525
8082,SSPN,https://www.ncbi.nlm.nih.gov/gene/8082
493829,TRIM72,https://www.ncbi.nlm.nih.gov/gene/493829
8736,MYOM1,https://www.ncbi.nlm.nih.gov/gene/8736
127294,MYOM3,https://www.ncbi.nlm.nih.gov/gene/127294
72,ACTG2,https://www.ncbi.nlm.nih.gov/gene/72
6865,TACR2,https://www.ncbi.nlm.nih.gov/gene/6865
10174,SORBS3,https://www.ncbi.nlm.nih.gov/gene/10174
6641,SNTB1,https://www.ncbi.nlm.nih.gov/gene/6641
9127,P2RX6,https://www.ncbi.nlm.nih.gov/gene/9127
6442,SGCA,https://www.ncbi.nlm.nih.gov/gene/6442
6938,TCF12,https://www.ncbi.nlm.nih.gov/gene/6938
283078,MKX,https://www.ncbi.nlm.nih.gov/gene/283078
26548,ITGB1BP2,https://www.ncbi.nlm.nih.gov/gene/26548
2660,MSTN,https://www.ncbi.nlm.nih.gov/gene/2660
1106,CHD2,https://www.ncbi.nlm.nih.gov/gene/1106
2218,FKTN,https://www.ncbi.nlm.nih.gov/gene/2218
100271849,MEF2B,https://www.ncbi.nlm.nih.gov/gene/100271849
2121,EVC,https://www.ncbi.nlm.nih.gov/gene/2121
140578,CHODL,https://www.ncbi.nlm.nih.gov/gene/140578
2275,FHL3,https://www.ncbi.nlm.nih.gov/gene/2275
100128927,ZBTB42,https://www.ncbi.nlm.nih.gov/gene/100128927
56983,POGLUT1,https://www.ncbi.nlm.nih.gov/gene/56983
400746,NCMAP,https://www.ncbi.nlm.nih.gov/gene/400746
57716,PRX,https://www.ncbi.nlm.nih.gov/gene/57716
152189,CMTM8,https://www.ncbi.nlm.nih.gov/gene/152189
163175,LGI4,https://www.ncbi.nlm.nih.gov/gene/163175
84668,FAM126A,https://www.ncbi.nlm.nih.gov/gene/84668
23114,NFASC,https://www.ncbi.nlm.nih.gov/gene/23114
7572,ZNF24,https://www.ncbi.nlm.nih.gov/gene/7572
83742,MARVELD1,https://www.ncbi.nlm.nih.gov/gene/83742
114569,MAL2,https://www.ncbi.nlm.nih.gov/gene/114569
51090,PLLP,https://www.ncbi.nlm.nih.gov/gene/51090
8537,BCAS1,https://www.ncbi.nlm.nih.gov/gene/8537
81846,SBF2,https://www.ncbi.nlm.nih.gov/gene/81846
6504,SLAMF1,https://www.ncbi.nlm.nih.gov/gene/6504
2124,EVI2B,https://www.ncbi.nlm.nih.gov/gene/2124
126014,OSCAR,https://www.ncbi.nlm.nih.gov/gene/126014
28962,OSTM1,https://www.ncbi.nlm.nih.gov/gene/28962
389072,PLEKHM3,https://www.ncbi.nlm.nih.gov/gene/389072
405754,ERVFRD-1,https://www.ncbi.nlm.nih.gov/gene/405754
5738,PTGFRN,https://www.ncbi.nlm.nih.gov/gene/5738
30816,ERVW-1,https://www.ncbi.nlm.nih.gov/gene/30816
79647,AKIRIN1,https://www.ncbi.nlm.nih.gov/gene/79647
57462,MYORG,https://www.ncbi.nlm.nih.gov/gene/57462
131377,KLHL40,https://www.ncbi.nlm.nih.gov/gene/131377
23646,PLD3,https://www.ncbi.nlm.nih.gov/gene/23646
51126,NAA20,https://www.ncbi.nlm.nih.gov/gene/51126
122830,NAA30,https://www.ncbi.nlm.nih.gov/gene/122830
80155,NAA15,https://www.ncbi.nlm.nih.gov/gene/80155
80018,NAA25,https://www.ncbi.nlm.nih.gov/gene/80018
79612,NAA16,https://www.ncbi.nlm.nih.gov/gene/79612
84779,NAA11,https://www.ncbi.nlm.nih.gov/gene/84779
60560,NAA35,https://www.ncbi.nlm.nih.gov/gene/60560
55328,RNLS,https://www.ncbi.nlm.nih.gov/gene/55328
93100,NAPRT,https://www.ncbi.nlm.nih.gov/gene/93100
55739,NAXD,https://www.ncbi.nlm.nih.gov/gene/55739
349565,NMNAT3,https://www.ncbi.nlm.nih.gov/gene/349565
55191,NADSYN1,https://www.ncbi.nlm.nih.gov/gene/55191
23057,NMNAT2,https://www.ncbi.nlm.nih.gov/gene/23057
64802,NMNAT1,https://www.ncbi.nlm.nih.gov/gene/64802
80329,ULBP1,https://www.ncbi.nlm.nih.gov/gene/80329
79465,ULBP3,https://www.ncbi.nlm.nih.gov/gene/79465
80328,ULBP2,https://www.ncbi.nlm.nih.gov/gene/80328
22914,KLRK1,https://www.ncbi.nlm.nih.gov/gene/22914
57823,SLAMF7,https://www.ncbi.nlm.nih.gov/gene/57823
100431172,KLRF2,https://www.ncbi.nlm.nih.gov/gene/100431172
